n, time,ms, sample, mean, RMS, abs(1Harm), angle(1Harm), deg., abs(2Harm), abs(3Harm), abs(5Harm)
213, -323.333, 78.9126, -0.0388833, 59.5013, 59.4574, 124.304, 0.0105698, 0.267382, 2.19002
214, -322.5, 81.5571, -0.0388833, 59.5013, 59.4574, 124.304, 0.0105698, 0.267382, 2.19002
215, -321.667, 81.1753, -0.0400625, 59.4997, 59.4557, 124.305, 0.00955731, 0.265718, 2.19168
216, -320.833, 79.1954, -0.0382958, 59.502, 59.4581, 124.304, 0.0118459, 0.267377, 2.19079
217, -320, 71.5728, -0.03535, 59.5055, 59.4615, 124.302, 0.0159748, 0.267179, 2.19416
218, -319.167, 56.5823, -0.0288667, 59.5117, 59.4675, 124.295, 0.0239679, 0.260518, 2.20128
219, -318.333, 35.8006, -0.0197333, 59.5172, 59.4731, 124.284, 0.0333221, 0.247603, 2.19604
220, -317.5, 12.5086, -0.0135458, 59.5185, 59.4747, 124.275, 0.0378264, 0.241602, 2.18739
221, -316.667, -7.2195, 8.33333e-006, 59.5168, 59.4733, 124.257, 0.0443993, 0.243176, 2.1854
222, -315.833, -24.3243, 0.00442917, 59.515, 59.4712, 124.251, 0.0450781, 0.24813, 2.19125
223, -315, -44.406, 0.0067875, 59.5132, 59.4693, 124.249, 0.0440602, 0.251435, 2.1932
224, -314.167, -65.9726, 0.0144458, 59.5047, 59.4611, 124.242, 0.0370861, 0.258134, 2.18636
225, -313.333, -78.8701, 0.0203417, 59.4969, 59.4536, 124.238, 0.0298208, 0.25742, 2.17875
226, -312.5, -81.6278, 0.0203417, 59.4969, 59.4536, 124.238, 0.0298208, 0.25742, 2.17875
227, -311.667, -81.2319, 0.0215167, 59.4953, 59.452, 124.238, 0.0283488, 0.255762, 2.1804
228, -310.833, -79.2803, 0.0268167, 59.4882, 59.4449, 124.241, 0.025244, 0.25091, 2.18308
229, -310, -71.6436, 0.017975, 59.4989, 59.4552, 124.234, 0.0255123, 0.250063, 2.1932
230, -309.167, -56.5257, 0.0109042, 59.5056, 59.4618, 124.227, 0.0249538, 0.24279, 2.20096
231, -308.333, -35.7652, 0.00677917, 59.508, 59.4643, 124.222, 0.0234295, 0.236957, 2.1986
232, -307.5, -12.6571, -0.003825, 59.5103, 59.4671, 124.207, 0.018379, 0.226773, 2.18378
233, -306.667, 7.0498, -0.0123708, 59.5092, 59.4662, 124.196, 0.0164738, 0.227852, 2.18254
234, -305.833, 24.0627, -0.0206208, 59.5059, 59.4624, 124.185, 0.0169054, 0.23711, 2.19345
235, -305, 44.2716, -0.0324083, 59.4971, 59.453, 124.172, 0.0221237, 0.253614, 2.20321
236, -304.167, 65.9585, -0.0365333, 59.4925, 59.4486, 124.168, 0.0239096, 0.25718, 2.19954
237, -303.333, 78.7994, -0.04125, 59.4863, 59.4426, 124.165, 0.0242135, 0.256475, 2.19344
